date,phc_id,staff_id,role,shift,scheduled,present,leave_type
2024-10-11,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-12,PHC_001,STAFF_0001,doctor,EVENING,True,False,unplanned
2024-10-12,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-10-12,PHC_001,STAFF_0003,doctor,NIGHT,True,True,none
2024-10-12,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-10-12,PHC_001,STAFF_0006,nurse,EVENING,True,True,none
2024-10-12,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-10-12,PHC_001,STAFF_0009,nurse,NIGHT,True,True,none
2024-10-12,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-10-12,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-13,PHC_001,STAFF_0001,doctor,NIGHT,True,True,none
2024-10-13,PHC_001,STAFF_0002,doctor,MORNING,True,False,sick
2024-10-13,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-13,PHC_001,STAFF_0005,nurse,NIGHT,True,False,planned
2024-10-13,PHC_001,STAFF_0006,nurse,EVENING,True,False,sick
2024-10-13,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-10-13,PHC_001,STAFF_0008,nurse,MORNING,True,False,planned
2024-10-13,PHC_001,STAFF_0009,nurse,NIGHT,True,True,none
2024-10-13,PHC_001,STAFF_0010,nurse,EVENING,True,False,planned
2024-10-13,PHC_001,STAFF_0011,pharmacist,MORNING,True,False,sick
2024-10-14,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-10-14,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-10-14,PHC_001,STAFF_0003,doctor,MORNING,True,False,unplanned
2024-10-14,PHC_001,STAFF_0004,nurse,NIGHT,True,True,none
2024-10-14,PHC_001,STAFF_0005,nurse,EVENING,True,True,none
2024-10-14,PHC_001,STAFF_0006,nurse,EVENING,True,False,sick
2024-10-14,PHC_001,STAFF_0007,nurse,NIGHT,True,True,none
2024-10-14,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-10-14,PHC_001,STAFF_0009,nurse,NIGHT,True,True,none
2024-10-14,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-10-14,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-15,PHC_001,STAFF_0001,doctor,NIGHT,True,False,planned
2024-10-15,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-10-15,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-15,PHC_001,STAFF_0004,nurse,EVENING,True,False,sick
2024-10-15,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-10-15,PHC_001,STAFF_0006,nurse,NIGHT,True,True,none
2024-10-15,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-10-15,PHC_001,STAFF_0008,nurse,EVENING,True,False,sick
2024-10-15,PHC_001,STAFF_0010,nurse,MORNING,True,False,sick
2024-10-16,PHC_001,STAFF_0001,doctor,MORNING,True,False,sick
2024-10-16,PHC_001,STAFF_0002,doctor,NIGHT,True,True,none
2024-10-16,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-10-16,PHC_001,STAFF_0006,nurse,EVENING,True,True,none
2024-10-16,PHC_001,STAFF_0007,nurse,NIGHT,True,True,none
2024-10-16,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-10-16,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-10-16,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-10-16,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-17,PHC_001,STAFF_0001,doctor,NIGHT,True,True,none
2024-10-17,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-10-17,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-10-17,PHC_001,STAFF_0006,nurse,EVENING,True,True,none
2024-10-17,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-10-17,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-10-17,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-10-17,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-10-17,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-18,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-10-18,PHC_001,STAFF_0002,doctor,NIGHT,True,True,none
2024-10-18,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-10-18,PHC_001,STAFF_0005,nurse,EVENING,True,False,planned
2024-10-18,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-10-18,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-10-18,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-10-18,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-10-18,PHC_001,STAFF_0011,pharmacist,EVENING,True,False,sick
2024-10-19,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-10-19,PHC_001,STAFF_0002,doctor,EVENING,True,False,sick
2024-10-19,PHC_001,STAFF_0005,nurse,EVENING,True,True,none
2024-10-19,PHC_001,STAFF_0006,nurse,EVENING,True,False,planned
2024-10-19,PHC_001,STAFF_0007,nurse,NIGHT,True,False,planned
2024-10-19,PHC_001,STAFF_0008,nurse,MORNING,True,False,sick
2024-10-19,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-10-19,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-10-19,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-20,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-10-20,PHC_001,STAFF_0002,doctor,NIGHT,True,False,sick
2024-10-20,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-10-20,PHC_001,STAFF_0004,nurse,MORNING,True,False,planned
2024-10-20,PHC_001,STAFF_0005,nurse,MORNING,True,False,unplanned
2024-10-20,PHC_001,STAFF_0006,nurse,EVENING,True,False,sick
2024-10-20,PHC_001,STAFF_0007,nurse,NIGHT,True,True,none
2024-10-20,PHC_001,STAFF_0008,nurse,MORNING,True,False,sick
2024-10-20,PHC_001,STAFF_0009,nurse,MORNING,True,False,planned
2024-10-20,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-10-20,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-21,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-10-21,PHC_001,STAFF_0002,doctor,NIGHT,True,True,none
2024-10-21,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-21,PHC_001,STAFF_0004,nurse,MORNING,True,True,none
2024-10-21,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-10-21,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-10-21,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-10-21,PHC_001,STAFF_0008,nurse,EVENING,True,False,sick
2024-10-21,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-10-21,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-10-21,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-10-22,PHC_001,STAFF_0001,doctor,NIGHT,True,True,none
2024-10-22,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-10-22,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-22,PHC_001,STAFF_0004,nurse,MORNING,True,False,sick
2024-10-22,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-10-22,PHC_001,STAFF_0007,nurse,NIGHT,True,False,planned
2024-10-22,PHC_001,STAFF_0008,nurse,NIGHT,True,True,none
2024-10-22,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-10-22,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-10-22,PHC_001,STAFF_0011,pharmacist,MORNING,True,False,sick
2024-10-23,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-10-23,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-23,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-10-23,PHC_001,STAFF_0005,nurse,EVENING,True,True,none
2024-10-23,PHC_001,STAFF_0006,nurse,NIGHT,True,True,none
2024-10-23,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-10-23,PHC_001,STAFF_0008,nurse,EVENING,True,False,planned
2024-10-23,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-10-23,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-10-24,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-24,PHC_001,STAFF_0004,nurse,NIGHT,True,True,none
2024-10-24,PHC_001,STAFF_0005,nurse,EVENING,True,False,sick
2024-10-24,PHC_001,STAFF_0006,nurse,MORNING,True,False,sick
2024-10-24,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-10-24,PHC_001,STAFF_0008,nurse,NIGHT,True,True,none
2024-10-24,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-10-24,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-25,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-10-25,PHC_001,STAFF_0004,nurse,MORNING,True,True,none
2024-10-25,PHC_001,STAFF_0005,nurse,EVENING,True,True,none
2024-10-25,PHC_001,STAFF_0006,nurse,EVENING,True,False,sick
2024-10-25,PHC_001,STAFF_0007,nurse,NIGHT,True,True,none
2024-10-25,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-10-25,PHC_001,STAFF_0011,pharmacist,MORNING,True,False,planned
2024-10-26,PHC_001,STAFF_0001,doctor,MORNING,True,False,sick
2024-10-26,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-10-26,PHC_001,STAFF_0005,nurse,NIGHT,True,True,none
2024-10-26,PHC_001,STAFF_0008,nurse,MORNING,True,False,planned
2024-10-26,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-10-26,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-10-26,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-27,PHC_001,STAFF_0001,doctor,NIGHT,True,True,none
2024-10-27,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-10-27,PHC_001,STAFF_0004,nurse,EVENING,True,False,sick
2024-10-27,PHC_001,STAFF_0005,nurse,NIGHT,True,True,none
2024-10-27,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-10-27,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-10-27,PHC_001,STAFF_0008,nurse,EVENING,True,True,none
2024-10-27,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-10-27,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-10-27,PHC_001,STAFF_0011,pharmacist,NIGHT,True,True,none
2024-10-28,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-10-28,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-10-28,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-28,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-10-28,PHC_001,STAFF_0006,nurse,EVENING,True,False,sick
2024-10-28,PHC_001,STAFF_0009,nurse,EVENING,True,False,planned
2024-10-28,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-10-28,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-10-29,PHC_001,STAFF_0002,doctor,NIGHT,True,True,none
2024-10-29,PHC_001,STAFF_0003,doctor,NIGHT,True,True,none
2024-10-29,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-10-29,PHC_001,STAFF_0006,nurse,NIGHT,True,True,none
2024-10-29,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-10-29,PHC_001,STAFF_0008,nurse,MORNING,True,False,sick
2024-10-29,PHC_001,STAFF_0009,nurse,NIGHT,True,True,none
2024-10-29,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-10-29,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-10-30,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-10-30,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-10-30,PHC_001,STAFF_0004,nurse,EVENING,True,False,unplanned
2024-10-30,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-10-30,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-10-30,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-10-30,PHC_001,STAFF_0008,nurse,EVENING,True,False,unplanned
2024-10-30,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-10-31,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-10-31,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-10-31,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-10-31,PHC_001,STAFF_0004,nurse,MORNING,True,True,none
2024-10-31,PHC_001,STAFF_0005,nurse,MORNING,True,False,unplanned
2024-10-31,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-10-31,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-10-31,PHC_001,STAFF_0008,nurse,EVENING,True,True,none
2024-10-31,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-10-31,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-10-31,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-11-01,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-11-01,PHC_001,STAFF_0002,doctor,NIGHT,True,True,none
2024-11-01,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-11-01,PHC_001,STAFF_0004,nurse,NIGHT,True,True,none
2024-11-01,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-01,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-11-01,PHC_001,STAFF_0008,nurse,EVENING,True,True,none
2024-11-01,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-11-01,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-01,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-02,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-11-02,PHC_001,STAFF_0002,doctor,MORNING,True,False,sick
2024-11-02,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-11-02,PHC_001,STAFF_0004,nurse,NIGHT,True,True,none
2024-11-02,PHC_001,STAFF_0005,nurse,NIGHT,True,True,none
2024-11-02,PHC_001,STAFF_0006,nurse,EVENING,True,True,none
2024-11-02,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-11-02,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-02,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-11-02,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-11-02,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-11-03,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-03,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-11-03,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-11-03,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-11-03,PHC_001,STAFF_0005,nurse,NIGHT,True,True,none
2024-11-03,PHC_001,STAFF_0006,nurse,MORNING,True,False,planned
2024-11-03,PHC_001,STAFF_0007,nurse,NIGHT,True,True,none
2024-11-03,PHC_001,STAFF_0008,nurse,EVENING,True,False,planned
2024-11-03,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-11-03,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-03,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-11-04,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-11-04,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-11-04,PHC_001,STAFF_0003,doctor,MORNING,True,False,planned
2024-11-04,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-11-04,PHC_001,STAFF_0005,nurse,NIGHT,True,True,none
2024-11-04,PHC_001,STAFF_0006,nurse,EVENING,True,True,none
2024-11-04,PHC_001,STAFF_0007,nurse,MORNING,True,False,sick
2024-11-04,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-04,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-11-04,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-11-05,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-05,PHC_001,STAFF_0002,doctor,EVENING,True,False,sick
2024-11-05,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-11-05,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-11-05,PHC_001,STAFF_0005,nurse,NIGHT,True,False,sick
2024-11-05,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-11-05,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-11-05,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-05,PHC_001,STAFF_0009,nurse,NIGHT,True,True,none
2024-11-05,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-06,PHC_001,STAFF_0001,doctor,MORNING,True,False,planned
2024-11-06,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-11-06,PHC_001,STAFF_0003,doctor,EVENING,True,False,sick
2024-11-06,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-11-06,PHC_001,STAFF_0005,nurse,MORNING,True,False,planned
2024-11-06,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-11-06,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-11-06,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-06,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-11-06,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-11-06,PHC_001,STAFF_0011,pharmacist,NIGHT,True,False,sick
2024-11-07,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-11-07,PHC_001,STAFF_0003,doctor,NIGHT,True,True,none
2024-11-07,PHC_001,STAFF_0004,nurse,MORNING,True,False,planned
2024-11-07,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-07,PHC_001,STAFF_0006,nurse,MORNING,True,False,sick
2024-11-07,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-11-07,PHC_001,STAFF_0008,nurse,NIGHT,True,False,sick
2024-11-07,PHC_001,STAFF_0009,nurse,MORNING,True,True,none
2024-11-07,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-11-07,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-08,PHC_001,STAFF_0001,doctor,NIGHT,True,True,none
2024-11-08,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-11-08,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-11-08,PHC_001,STAFF_0005,nurse,NIGHT,True,False,sick
2024-11-08,PHC_001,STAFF_0008,nurse,EVENING,True,True,none
2024-11-08,PHC_001,STAFF_0009,nurse,NIGHT,True,True,none
2024-11-08,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-08,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-09,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-09,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-11-09,PHC_001,STAFF_0003,doctor,EVENING,True,False,planned
2024-11-09,PHC_001,STAFF_0005,nurse,EVENING,True,True,none
2024-11-09,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-11-09,PHC_001,STAFF_0007,nurse,MORNING,True,False,planned
2024-11-09,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-09,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-11-09,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-10,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-10,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-11-10,PHC_001,STAFF_0004,nurse,MORNING,True,True,none
2024-11-10,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-10,PHC_001,STAFF_0006,nurse,NIGHT,True,True,none
2024-11-10,PHC_001,STAFF_0007,nurse,MORNING,True,False,sick
2024-11-10,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-11-10,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-11-10,PHC_001,STAFF_0011,pharmacist,EVENING,True,True,none
2024-11-11,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-11,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-11-11,PHC_001,STAFF_0004,nurse,MORNING,True,True,none
2024-11-11,PHC_001,STAFF_0005,nurse,MORNING,True,False,unplanned
2024-11-11,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-11-11,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-11-11,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-11,PHC_001,STAFF_0011,pharmacist,MORNING,True,False,sick
2024-11-12,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-11-12,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-11-12,PHC_001,STAFF_0005,nurse,EVENING,True,False,sick
2024-11-12,PHC_001,STAFF_0006,nurse,MORNING,True,False,planned
2024-11-12,PHC_001,STAFF_0007,nurse,NIGHT,True,True,none
2024-11-12,PHC_001,STAFF_0008,nurse,EVENING,True,True,none
2024-11-12,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-11-12,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-12,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-13,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-11-13,PHC_001,STAFF_0002,doctor,NIGHT,True,True,none
2024-11-13,PHC_001,STAFF_0003,doctor,MORNING,True,False,planned
2024-11-13,PHC_001,STAFF_0005,nurse,MORNING,True,False,unplanned
2024-11-13,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-11-13,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-11-13,PHC_001,STAFF_0008,nurse,EVENING,True,True,none
2024-11-13,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-13,PHC_001,STAFF_0011,pharmacist,NIGHT,True,False,sick
2024-11-14,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-14,PHC_001,STAFF_0002,doctor,MORNING,True,True,none
2024-11-14,PHC_001,STAFF_0003,doctor,MORNING,True,True,none
2024-11-14,PHC_001,STAFF_0004,nurse,EVENING,True,False,sick
2024-11-14,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-14,PHC_001,STAFF_0008,nurse,EVENING,True,True,none
2024-11-14,PHC_001,STAFF_0009,nurse,NIGHT,True,True,none
2024-11-14,PHC_001,STAFF_0010,nurse,NIGHT,True,True,none
2024-11-14,PHC_001,STAFF_0011,pharmacist,NIGHT,True,False,unplanned
2024-11-15,PHC_001,STAFF_0001,doctor,EVENING,True,True,none
2024-11-15,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-11-15,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
2024-11-15,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-15,PHC_001,STAFF_0006,nurse,MORNING,True,False,sick
2024-11-15,PHC_001,STAFF_0007,nurse,NIGHT,True,True,none
2024-11-15,PHC_001,STAFF_0008,nurse,MORNING,True,False,sick
2024-11-15,PHC_001,STAFF_0009,nurse,EVENING,True,True,none
2024-11-15,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-11-16,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-16,PHC_001,STAFF_0002,doctor,EVENING,True,False,unplanned
2024-11-16,PHC_001,STAFF_0004,nurse,NIGHT,True,False,sick
2024-11-16,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-16,PHC_001,STAFF_0006,nurse,MORNING,True,False,sick
2024-11-16,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-11-16,PHC_001,STAFF_0008,nurse,NIGHT,True,False,unplanned
2024-11-16,PHC_001,STAFF_0009,nurse,MORNING,True,False,sick
2024-11-16,PHC_001,STAFF_0010,nurse,EVENING,True,True,none
2024-11-16,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-17,PHC_001,STAFF_0001,doctor,MORNING,True,False,sick
2024-11-17,PHC_001,STAFF_0002,doctor,NIGHT,True,False,planned
2024-11-17,PHC_001,STAFF_0003,doctor,NIGHT,True,True,none
2024-11-17,PHC_001,STAFF_0004,nurse,NIGHT,True,True,none
2024-11-17,PHC_001,STAFF_0005,nurse,MORNING,True,False,planned
2024-11-17,PHC_001,STAFF_0006,nurse,MORNING,True,True,none
2024-11-17,PHC_001,STAFF_0007,nurse,EVENING,True,True,none
2024-11-17,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-17,PHC_001,STAFF_0009,nurse,MORNING,True,False,sick
2024-11-17,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-17,PHC_001,STAFF_0011,pharmacist,EVENING,True,False,unplanned
2024-11-18,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-18,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-11-18,PHC_001,STAFF_0003,doctor,EVENING,True,True,none
2024-11-18,PHC_001,STAFF_0004,nurse,NIGHT,True,True,none
2024-11-18,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-18,PHC_001,STAFF_0007,nurse,MORNING,True,True,none
2024-11-18,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-18,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-18,PHC_001,STAFF_0011,pharmacist,MORNING,True,True,none
2024-11-19,PHC_001,STAFF_0002,doctor,EVENING,True,True,none
2024-11-19,PHC_001,STAFF_0003,doctor,EVENING,True,False,planned
2024-11-19,PHC_001,STAFF_0004,nurse,NIGHT,True,True,none
2024-11-19,PHC_001,STAFF_0005,nurse,MORNING,True,True,none
2024-11-19,PHC_001,STAFF_0006,nurse,MORNING,True,False,sick
2024-11-19,PHC_001,STAFF_0007,nurse,EVENING,True,False,planned
2024-11-19,PHC_001,STAFF_0008,nurse,MORNING,True,True,none
2024-11-19,PHC_001,STAFF_0010,nurse,MORNING,True,True,none
2024-11-20,PHC_001,STAFF_0001,doctor,MORNING,True,True,none
2024-11-20,PHC_001,STAFF_0002,doctor,NIGHT,True,True,none
2024-11-20,PHC_001,STAFF_0003,doctor,MORNING,True,False,planned
2024-11-20,PHC_001,STAFF_0004,nurse,EVENING,True,True,none
